"avellaneda_sab_cuba" "bazan_various_spain" "carrasquilla_frutosDeMiTierra_colombia" "diaz_manuela_colombia" "galdos_trafalgar_spain" "hernandez_martinFierro_argentina" "isaacs_maria_colombia" "lizardi_periquilloFull_mexico" "marmol_amalia_argentina" "mitre_soledad_bolivia" "palacios_elAlferezReal_colombia" "samper_dolores_colombia"
"aunque" 0.0720515737580584 0.0442799759622988 0.071518480375329 0.0842140222277574 0.111262931875854 0.263332963743209 0.0167205439750307 0.0996549262256069 0.0199034251198532 0.118657743604348 0.0662754407316809 0.0873856276344197
"han" 0.0777398558968525 0.0221399879811494 0.0343288705801579 0.0865862482060041 0.0546554753074371 0.11642088923384 0.050161631925092 0.060982865302237 0.0977863929801485 0.0617020266742608 0.0313302083458855 0.0308419862239128
"hombres" 0.0796359499431172 0.0158142771293924 0.0228859137201053 0.0308389377172069 0.0683193441342963 0.0221754074731123 0.0167205439750307 0.105604474059971 0.122882015957355 0.0332241682092173 0.0349452323857954 0.025701655186594
"mujer" 0.0910125142207053 0.123351361609261 0.0743792195903421 0.0474445195649338 0.0487995315244974 0.0498946668145027 0.0613086612417791 0.0446216087577344 0.0770176015507364 0.151881911813565 0.0554303686119513 0.025701655186594
"sólo" 0.0891164201744407 0.091722807350476 0.0786703284128619 0.0332111636954536 0.0761272691782159 0.00831577780241712 0.0557351465834355 0.0877558305568777 0.0575468595856626 0.166120841046087 0.0843505609312302 0.0616839724478256
"parte" 0.0379218809252939 0.0347914096846633 0.0500629362627303 0.0557473104887972 0.0839351942221355 0.0277192593413904 0.0780292052168097 0.0520585435506901 0.0800463836341924 0.0854335753951303 0.0988106570908697 0.0925259586717385
"alma" 0.18581721653394 0.0759085302210836 0.0400503490101842 0.0296528247280836 0.0644153816123365 0.0554385186827808 0.100323263850184 0.0252855782960495 0.0700946710742657 0.113911433860174 0.062660416691771 0.0462629793358692
"cosa" 0.0303375047402351 0.0347914096846633 0.114429568600526 0.0676084403800306 0.0644153816123365 0.0554385186827808 0.0111470293166871 0.0832936696811042 0.0809117499437512 0.0142389292325217 0.0373552484124019 0.0462629793358692
"días" 0.0796359499431172 0.0569313976658127 0.0457718274402105 0.0474445195649338 0.0448955690025376 0.00277192593413904 0.144911381116932 0.0981675392670157 0.0636044237525745 0.0901798851393042 0.0735054888115006 0.133648606970289
"fin" 0.0549867273416761 0.0600942530916912 0.0514933058702369 0.0545611974996738 0.0839351942221355 0.130280518904535 0.0557351465834355 0.09073060447406 0.0519219785735302 0.0569557169300869 0.0698904647715907 0.0976662897090573
"tierra" 0.113765642775882 0.0347914096846633 0.187378418583362 0.0628639884235372 0.074175287917236 0.0831577780241712 0.0334410879500613 0.0743693479295574 0.0402395333944859 0.0189852389766956 0.0265101762926723 0.0102806620746376
"antes" 0.0549867273416761 0.0411171205364203 0.0557844146927566 0.0332111636954536 0.0956470817880148 0.0304911852755294 0.122617322483558 0.060982865302237 0.0731234531577217 0.0806872656509564 0.0698904647715907 0.113087282821014
"luego" 0.130830489192264 0.0158142771293924 0.0200251745050921 0.0877723611951274 0.0546554753074371 0.0526665927486418 0.0668821759001226 0.0832936696811042 0.0627390574430156 0.118657743604348 0.0590453926518611 0.0102806620746376
"madre" 0.0701554797117937 0.126514217035139 0.0657970019453027 0.0486306325540571 0.0292797189146984 0.069298148353476 0.356704938133987 0.0832936696811042 0.0276917219058828 0.0854335753951303 0.0951956330509598 0.051403310373188
"tú" 0.164960182025028 0.0474428313881772 0.0200251745050921 0.0403278416301937 0.0702713253952762 0 0.105896778508527 0.0773441218467397 0.0592775922047803 0.180359770278608 0.054225360598648 0.0873856276344197
"habían" 0.0417140690178233 0.0664199639434482 0.0429110882251974 0.0782834572821407 0.0858871754831154 0 0.17277895440865 0.0490837696335079 0.0501912459544125 0.0664483364184347 0.10242568113078 0.154209931119564
"tres" 0.0587789154342055 0.0442799759622988 0.0843918068428882 0.068794553369154 0.0566074565684169 0.0415788890120856 0.0668821759001226 0.0669324131366016 0.0700946710742657 0.0379704779533912 0.0662754407316809 0.0205613241492752
"hace" 0.0663632916192643 0.0474428313881772 0.0371896097951711 0.072352892336524 0.0253757563927386 0.0942454817607273 0.050161631925092 0.050571156592099 0.0843732151819865 0.0569557169300869 0.0518153445720414 0.0668243034851444
"tanto" 0.0777398558968525 0.0411171205364203 0.0557844146927566 0.0628639884235372 0.0858871754831154 0.127508592970396 0.0390146026084049 0.0743693479295574 0.0488931964900743 0.0617020266742608 0.0735054888115006 0.0462629793358692
"joven" 0.115661736822146 0.0253028434070279 0.017164435290079 0.0308389377172069 0.0487995315244974 0 0.0390146026084049 0.0133864826273203 0.115959085480884 0.0949261948834781 0.0506103365587381 0.0308419862239128
"puede" 0.0815320439893819 0.0442799759622988 0.044341457832704 0.0593056494561672 0.0468475502635175 0.0748420002217541 0.0222940586333742 0.0624702522608282 0.0778829678602953 0.0854335753951303 0.0313302083458855 0.0976662897090573
"voz" 0.174440652256352 0.0474428313881772 0.0500629362627303 0.0533750845105505 0.0663673628733164 0.0277192593413904 0.161631925091963 0.0118990956687292 0.0514892954187508 0.132896672836869 0.0421752804656151 0.102806620746376
"hizo" 0.043610163064088 0.0442799759622988 0.0657970019453027 0.0616778754344139 0.0624634003513566 0.0803858520900322 0.0780292052168097 0.0743693479295574 0.0562488101213244 0.0427167876975651 0.0602504006651644 0.0873856276344197
"sé" 0.0398179749715586 0.0221399879811494 0.0429110882251974 0.068794553369154 0.0624634003513566 0.133052444838674 0.0222940586333742 0.0446216087577344 0.0692293047647069 0.0427167876975651 0.0554303686119513 0.107946951783695
"mal" 0.0360257868790292 0.0506056868140557 0.0858221764503948 0.0616778754344139 0.0644153816123365 0.108105111431423 0.0668821759001226 0.10411708710138 0.0458644144066183 0.0759409559067825 0.0241001602660658 0.0616839724478256
"decir" 0.0227531285551763 0.0600942530916912 0.0486325666552237 0.0510028585323038 0.101503025570955 0.0776139261558931 0.0222940586333742 0.0624702522608282 0.0731234531577217 0.0474630974417391 0.0301252003325822 0.0771049655597821
"hecho" 0.0322335987864998 0.0347914096846633 0.0386199794026777 0.0604917624452905 0.0644153816123365 0.0304911852755294 0.0668821759001226 0.0475963826749167 0.0770176015507364 0.0759409559067825 0.0590453926518611 0.0822452965971009
"sido" 0.0910125142207053 0.0284656988329063 0.0228859137201053 0.0438861805975637 0.0956470817880148 0.0277192593413904 0.0557351465834355 0.0416468348405521 0.0549507606569861 0.099672504627652 0.100015665104173 0.0719646345224633
"medio" 0.0284414106939704 0.0442799759622988 0.0929740244879277 0.0391417286410704 0.0683193441342963 0.119192815167979 0.139337866458589 0.0684198000951928 0.0432683154779418 0.0854335753951303 0.0397652644390085 0.118227613858332
"cada" 0.0379218809252939 0.0506056868140557 0.05435404508525 0.041513954619317 0.0487995315244974 0.0582104446169198 0.0334410879500613 0.0922179914326511 0.066200522681251 0.0379704779533912 0.062660416691771 0.0668243034851444
"mañana" 0.0341296928327645 0.0506056868140557 0.0371896097951711 0.034397276684577 0.0390396252195979 0.0110877037365562 0.139337866458589 0.0416468348405521 0.0887000467297807 0.0474630974417391 0.0650704327183776 0.0308419862239128
"cuanto" 0.0284414106939704 0.0189771325552709 0.0572147843002632 0.0284667117389603 0.0390396252195979 0.157999778245925 0.0222940586333742 0.0951927653498334 0.0744215026220599 0.0332241682092173 0.0313302083458855 0.0051403310373188
"josé" 0.0113765642775882 0 0.027177022542625 0.0604917624452905 0.0566074565684169 0.00277192593413904 0.105896778508527 0.224595430747263 0.0393741670849271 0 0.0807355368913203 0
"mientras" 0.0777398558968525 0.0600942530916912 0.0314681313651448 0.0593056494561672 0.0507515127854773 0.072070074287615 0.0557351465834355 0.0312351261304141 0.0666332058360304 0.0664483364184347 0.0409702724523118 0.0616839724478256
"contestó" 0.0265453166477057 0.0158142771293924 0.0314681313651448 0.0545611974996738 0.0487995315244974 0.00831577780241712 0 0.0148738695859115 0.0878346804202219 0.0949261948834781 0.0831455529179269 0.051403310373188
"algunos" 0.0455062571103527 0.00632571085175697 0.017164435290079 0.0628639884235372 0.0975990630489947 0.0249473334072514 0.0780292052168097 0.0475963826749167 0.0514892954187508 0.156628221557739 0.0385602564257052 0.195332579418115
"iba" 0.0379218809252939 0.0632571085175697 0.1087080901705 0.0545611974996738 0.0566074565684169 0.0609823705510589 0.0947497491918404 0.0431342217991433 0.0415375828588241 0.0617020266742608 0.0578403846385578 0.0102806620746376
"otros" 0.0474023511566174 0.0221399879811494 0.0343288705801579 0.041513954619317 0.0878391567440953 0.0748420002217541 0.0222940586333742 0.116016182770109 0.0497585627996331 0.0189852389766956 0.0554303686119513 0.025701655186594
"contra" 0.0417140690178233 0.0379542651105418 0.027177022542625 0.0865862482060041 0.0663673628733164 0.0277192593413904 0.0334410879500613 0.0520585435506901 0.0757195520863982 0.0379704779533912 0.016870112186246 0.025701655186594
"pobre" 0.144103147516117 0.0537685422399342 0.0400503490101842 0.0403278416301937 0.0156158500878392 0.124736667036257 0.0111470293166871 0.123453117563065 0.0216341577389709 0.0379704779533912 0.0494053285454348 0.0925259586717385
"cual" 0.09290860826697 0.0537685422399342 0.0972651333104474 0.0699806663582773 0.111262931875854 0.0415788890120856 0.0891762345334968 0.0193360304616849 0.0224995240485297 0.0332241682092173 0.0566353766252546 0.0411226482985504
"mas" 0.0227531285551763 0.00632571085175697 0.0472021970477171 0.0130472428803568 0.0527034940464572 0.72070074287615 0.0390146026084049 0.0535459305092813 0.00562488101213244 0.0189852389766956 0.00361502403990987 0
"gran" 0.0549867273416761 0.0347914096846633 0.0486325666552237 0.0249083727715902 0.134686707007613 0.0277192593413904 0 0.0163612565445026 0.0536527111926478 0.052209407185913 0.0951956330509598 0.0359823172612316
"general" 0.0132726583238529 0 0.0114429568600526 0.0213500338042202 0.0527034940464572 0 0 0.0148738695859115 0.133266411672061 0.0142389292325217 0.0180751201995493 0.0102806620746376
"alguna" 0.0341296928327645 0.0189771325552709 0.05435404508525 0.0427000676084404 0.0566074565684169 0.0526665927486418 0.0390146026084049 0.0550333174678724 0.0588449090500009 0.0189852389766956 0.062660416691771 0.0462629793358692
"amigo" 0.0189609404626469 0.00632571085175697 0.017164435290079 0.0166055818477268 0.0234237751317587 0.0831577780241712 0.0278675732917178 0.147251308900524 0.0670658889908098 0.0711946461626086 0.0301252003325822 0.0616839724478256
"cuatro" 0.0455062571103527 0.0442799759622988 0.0514933058702369 0.0616778754344139 0.0605114190903767 0.0277192593413904 0.0390146026084049 0.060982865302237 0.0536527111926478 0.0284778584650434 0.0518153445720414 0.0154209931119564
"sabe" 0.0132726583238529 0.0537685422399342 0.0514933058702369 0.0854001352168808 0.0214717938707788 0.0997893336290054 0.0111470293166871 0.0237981913374584 0.0636044237525745 0.0379704779533912 0.0433802884789184 0.0154209931119564
"lado" 0.0341296928327645 0.0158142771293924 0.0343288705801579 0.0533750845105505 0.037087643958618 0.0415788890120856 0.0724556905584662 0.0208234174202761 0.0584122258952215 0.0569557169300869 0.0819405449046236 0.113087282821014
"manos" 0.0720515737580584 0.0537685422399342 0.0357592401876645 0.0474445195649338 0.0253757563927386 0.0360350371438075 0.144911381116932 0.0461089957163256 0.0636044237525745 0.0759409559067825 0.0108450721197296 0.0668243034851444
"mayor" 0.0549867273416761 0.0474428313881772 0.0286073921501316 0.0403278416301937 0.0936951005270349 0.0554385186827808 0.0111470293166871 0.0669324131366016 0.0393741670849271 0.0569557169300869 0.0723004807981973 0.0565436414105068
"parece" 0.0322335987864998 0.0284656988329063 0.0615058931227829 0.0593056494561672 0.107358969353894 0.0582104446169198 0 0.0535459305092813 0.0467297807161772 0.0949261948834781 0.0277151843059756 0.025701655186594
"veces" 0.0891164201744407 0.0253028434070279 0.0357592401876645 0.0391417286410704 0.0605114190903767 0.0776139261558931 0.0891762345334968 0.0535459305092813 0.042402949168383 0.0569557169300869 0.0445852964922217 0.0822452965971009
"amo" 0.0701554797117937 0.00316285542587848 0.0071518480375329 0.072352892336524 0.212765957446809 0 0.0390146026084049 0.101142313184198 0.0129804946433825 0.0759409559067825 0.0602504006651644 0.0051403310373188
"tengo" 0.0417140690178233 0.0189771325552709 0.0328985009726513 0.068794553369154 0.0273277376537185 0.0526665927486418 0.0167205439750307 0.0654450261780105 0.0623063742882362 0.0569557169300869 0.0421752804656151 0.0154209931119564
"decía" 0.0568828213879408 0.0347914096846633 0.0514933058702369 0.0462584065758104 0.0566074565684169 0.00554385186827808 0.0222940586333742 0.135352213231794 0.0324512366084564 0.0237315487208695 0.0445852964922217 0.0822452965971009
"dar" 0.024649222601441 0.0221399879811494 0.0500629362627303 0.0533750845105505 0.0331836814366582 0.0637542964851979 0.0111470293166871 0.0713945740123751 0.0562488101213244 0.0474630974417391 0.0445852964922217 0.0359823172612316
"unos" 0.00948047023132347 0.0632571085175697 0.0643666323377961 0.0865862482060041 0.0605114190903767 0.0526665927486418 0.050161631925092 0.09073060447406 0.0328839197632358 0.0189852389766956 0.0289201923192789 0.0205613241492752
"buenos" 0.00758437618505878 0.00632571085175697 0.0157340656825724 0.0130472428803568 0.00585594378293968 0.00831577780241712 0.00557351465834355 0.0327225130890052 0.128506896969487 0.00949261948834781 0.00602504006651644 0.0051403310373188
"caballo" 0.0948047023132347 0.0253028434070279 0.0243162833276119 0.0106750169021101 0.00585594378293968 0.0859297039583102 0.0891762345334968 0.0371846739647787 0.047595147025736 0.052209407185913 0.0807355368913203 0.0668243034851444
"quién" 0.0265453166477057 0.0347914096846633 0.0615058931227829 0.0545611974996738 0.0351356626976381 0.0194034815389733 0.0222940586333742 0.0594954783436459 0.0558161269665449 0.0189852389766956 0.0433802884789184 0.0411226482985504
"tarde" 0.0474023511566174 0.0600942530916912 0.0386199794026777 0.0249083727715902 0.0292797189146984 0.0249473334072514 0.122617322483558 0.0327225130890052 0.0540853943474273 0.0189852389766956 0.0747104968248039 0.0462629793358692
"algo" 0.0265453166477057 0.0537685422399342 0.0700881107678224 0.034397276684577 0.0448955690025376 0.0249473334072514 0.105896778508527 0.0178486435030938 0.0592775922047803 0.0617020266742608 0.0349452323857954 0.0308419862239128
"mundo" 0.0606750094804702 0.0759085302210836 0.0343288705801579 0.0332111636954536 0.0468475502635175 0.0609823705510589 0.00557351465834355 0.0520585435506901 0.0536527111926478 0.0569557169300869 0.0289201923192789 0.025701655186594
"hoy" 0.0189609404626469 0.0347914096846633 0.0243162833276119 0.0486306325540571 0.0214717938707788 0.0221754074731123 0.0334410879500613 0.0342099000475964 0.0605756416691185 0.0901798851393042 0.0747104968248039 0.0154209931119564
"esos" 0.0113765642775882 0.00316285542587848 0.0629362627302895 0.0355833896737003 0.0448955690025376 0.0554385186827808 0.0222940586333742 0.010411708710138 0.0540853943474273 0.0427167876975651 0.0819405449046236 0.051403310373188
"estaban" 0.024649222601441 0.00948856627763545 0.0400503490101842 0.0486306325540571 0.0331836814366582 0.0166315556048342 0.0557351465834355 0.0178486435030938 0.0558161269665449 0.0474630974417391 0.0879655849711401 0.0205613241492752
"frente" 0.0985968904057641 0.0221399879811494 0.0314681313651448 0.0201639208150968 0.0234237751317587 0.0194034815389733 0.150484895775276 0.00892432175154688 0.0553834438117655 0.118657743604348 0.0433802884789184 0.0359823172612316
"hacía" 0.0417140690178233 0.0411171205364203 0.044341457832704 0.0308389377172069 0.0351356626976381 0 0.050161631925092 0.0461089957163256 0.0432683154779418 0.0569557169300869 0.0843505609312302 0.0668243034851444
"dio" 0.0208570345089116 0.0347914096846633 0.0686577411603158 0.0628639884235372 0.037087643958618 0.00554385186827808 0.0390146026084049 0.050571156592099 0.0402395333944859 0.0284778584650434 0.0602504006651644 0.0359823172612316
